gas_ftir_scan64_replicate1,gas_ftir_scan64_replicate2,gas_ftir_scan64_replicate3,gas_ftir_scan64_replicate4,gas_ftir_scan64_replicate5,gas_ftir_scan64_replicate6,gas_ftir_scan64_replicate7,gas_ftir_scan64_replicate8,gas_ftir_scan64_replicate9,gas_ftir_scan64_replicate10,gas_ftir_scan64_replicate11,gas_ftir_scan64_replicate12,gas_ftir_scan64_replicate13
133.93,134.15,128.54,128.79,129.64,129.91,104.93,104.98,,,,,
133.92,134.15,128.54,128.78,129.63,129.9,104.93,104.97,,,,,
133.92,134.15,128.53,128.78,129.63,129.9,104.93,104.97,,,,,
133.92,134.14,128.53,128.77,129.63,129.89,104.92,104.97,,,,,
133.92,134.14,128.53,128.77,129.62,129.89,104.92,104.97,,,,,
133.92,134.14,128.52,128.77,129.62,129.89,104.92,104.97,,,,,
133.92,134.14,128.52,128.77,129.62,129.89,104.92,104.97,,,,,
133.92,134.14,128.52,128.77,129.62,129.89,104.92,104.97,,,,,
133.92,134.14,128.52,128.77,129.62,129.89,104.92,104.97,,,,,
133.92,134.15,128.52,128.77,129.62,129.89,104.92,104.97,,,,,
133.93,134.15,128.53,128.77,129.63,129.89,104.92,104.97,,,,,
133.93,134.15,128.53,128.77,129.63,129.89,104.92,104.97,,,,,
133.93,134.16,128.53,128.78,129.63,129.9,104.93,104.97,,,,,
133.94,134.16,128.53,128.78,129.64,129.9,104.93,104.97,,,,,
133.94,134.16,128.54,128.78,129.64,129.91,104.93,104.98,,,,,
133.95,134.17,128.54,128.78,129.64,129.91,104.93,104.98,,,,,
133.95,134.17,128.54,128.79,129.65,129.91,104.93,104.98,,,,,
133.95,134.18,128.55,128.79,129.65,129.92,104.93,104.98,,,,,
133.96,134.18,128.55,128.8,129.66,129.92,104.94,104.98,,,,,
133.96,134.18,128.56,128.8,129.66,129.93,104.94,104.98,,,,,
133.97,134.19,128.56,128.81,129.67,129.93,104.94,104.99,,,,,
133.97,134.19,128.57,128.81,129.67,129.93,104.94,104.99,,,,,
133.98,134.2,128.57,128.81,129.68,129.94,104.94,104.99,,,,,
133.98,134.2,128.57,128.82,129.68,129.94,104.94,104.99,,,,,
133.98,134.21,128.58,128.82,129.68,129.95,104.95,104.99,,,,,
133.99,134.21,128.58,128.82,129.69,129.95,104.95,104.99,,,,,
133.99,134.21,128.58,128.83,129.69,129.96,104.95,105.0,,,,,
134.0,134.22,128.59,128.83,129.7,129.96,104.95,105.0,,,,,
134.0,134.22,128.59,128.83,129.7,129.96,104.95,105.0,,,,,
134.01,134.23,128.6,128.84,129.71,129.97,104.95,105.0,,,,,
134.01,134.23,128.6,128.84,129.71,129.97,104.95,105.0,,,,,
134.01,134.23,128.61,128.85,129.72,129.98,104.95,105.0,,,,,
134.01,134.24,128.61,128.85,129.72,129.98,104.95,105.0,,,,,
134.02,134.24,128.61,128.86,129.72,129.99,104.95,105.0,,,,,
134.02,134.24,128.62,128.86,129.73,129.99,104.95,105.0,,,,,
134.02,134.24,128.62,128.86,129.73,129.99,104.95,105.0,,,,,
134.02,134.24,128.62,128.86,129.73,129.99,104.95,105.0,,,,,
134.03,134.25,128.62,128.86,129.73,130.0,104.95,105.0,,,,,
134.03,134.25,128.63,128.87,129.74,130.0,104.95,105.0,,,,,
134.02,134.24,128.63,128.87,129.74,130.0,104.95,105.0,,,,,
134.02,134.24,128.63,128.87,129.74,130.0,104.95,105.0,,,,,
134.02,134.24,128.63,128.87,129.74,130.0,104.95,104.99,,,,,
134.02,134.24,128.63,128.86,129.73,129.99,104.95,104.99,,,,,
134.02,134.24,128.62,128.86,129.73,129.99,104.95,104.99,,,,,
134.02,134.24,128.62,128.86,129.73,129.99,104.94,104.99,,,,,
134.02,134.24,128.62,128.86,129.73,129.99,104.94,104.99,,,,,
134.02,134.23,128.62,128.86,129.73,129.99,104.94,104.99,,,,,
134.01,134.23,128.62,128.85,129.72,129.98,104.94,104.98,,,,,
134.01,134.23,128.61,128.85,129.72,129.98,104.94,104.98,,,,,
134.0,134.22,128.61,128.85,129.72,129.97,104.93,104.98,,,,,
134.0,134.22,128.6,128.84,129.71,129.97,104.93,104.98,,,,,
134.0,134.21,128.6,128.84,129.71,129.96,104.93,104.98,,,,,
133.99,134.21,128.59,128.83,129.7,129.96,104.93,104.98,,,,,
133.99,134.21,128.59,128.82,129.69,129.95,104.93,104.98,,,,,
133.98,134.2,128.58,128.82,129.69,129.95,104.93,104.97,,,,,
133.98,134.2,128.58,128.81,129.69,129.94,104.93,104.97,,,,,
133.97,134.19,128.57,128.81,129.68,129.94,104.93,104.97,,,,,
133.97,134.18,128.57,128.81,129.68,129.93,104.92,104.97,,,,,
133.96,134.18,128.57,128.8,129.67,129.93,104.92,104.97,,,,,
133.96,134.17,128.56,128.8,129.67,129.92,104.92,104.96,,,,,
133.95,134.17,128.56,128.79,129.66,129.92,104.92,104.96,,,,,
133.95,134.17,128.56,128.79,129.66,129.91,104.92,104.96,,,,,
133.95,134.16,128.55,128.79,129.65,129.91,104.92,104.96,,,,,
133.94,134.16,128.55,128.78,129.65,129.9,104.92,104.96,,,,,
133.94,134.15,128.55,128.78,129.64,129.9,104.92,104.97,,,,,
133.93,134.15,128.54,128.78,129.64,129.9,104.92,104.97,,,,,
133.93,134.14,128.54,128.77,129.64,129.89,104.92,104.97,,,,,
133.92,134.14,128.54,128.77,129.64,129.89,104.92,104.97,,,,,
133.92,134.14,128.54,128.77,129.64,129.89,104.93,104.97,,,,,
133.92,134.13,128.54,128.77,129.64,129.89,104.93,104.97,,,,,
133.92,134.13,128.54,128.77,129.64,129.89,104.93,104.97,,,,,
133.92,134.13,128.54,128.77,129.64,129.89,104.93,104.98,,,,,
133.92,134.13,128.54,128.77,129.64,129.89,104.93,104.98,,,,,
133.92,134.13,128.54,128.78,129.64,129.89,104.93,104.98,,,,,
133.92,134.14,128.55,128.78,129.64,129.9,104.94,104.98,,,,,
133.92,134.14,128.55,128.78,129.65,129.9,104.94,104.98,,,,,
133.93,134.14,128.56,128.79,129.65,129.91,104.94,104.99,,,,,
133.93,134.14,128.56,128.79,129.66,129.91,104.94,104.99,,,,,
133.93,134.15,128.57,128.8,129.66,129.92,104.95,104.99,,,,,
133.94,134.15,128.57,128.8,129.67,129.92,104.95,104.99,,,,,
133.95,134.16,128.58,128.81,129.68,129.93,104.95,105.0,,,,,
133.95,134.16,128.58,128.82,129.68,129.94,104.95,105.0,,,,,
133.96,134.17,128.59,128.82,129.69,129.94,104.96,105.0,,,,,
133.97,134.18,128.6,128.83,129.7,129.95,104.96,105.0,,,,,
133.97,134.19,128.61,128.84,129.71,129.96,104.96,105.01,,,,,
133.99,134.2,128.62,128.85,129.72,129.97,104.96,105.01,,,,,
134.0,134.21,128.63,128.86,129.73,129.98,104.97,105.01,,,,,
134.01,134.22,128.63,128.86,129.73,129.98,104.97,105.01,,,,,
134.02,134.23,128.64,128.87,129.74,129.99,104.97,105.01,,,,,
134.03,134.24,128.65,128.88,129.75,130.0,104.97,105.01,,,,,
134.03,134.25,128.65,128.88,129.76,130.01,104.97,105.01,,,,,
134.04,134.25,128.66,128.89,129.77,130.01,104.97,105.01,,,,,
134.04,134.26,128.67,128.9,129.77,130.02,104.97,105.01,,,,,
134.05,134.26,128.67,128.9,129.77,130.02,104.97,105.01,,,,,
134.05,134.26,128.67,128.9,129.77,130.02,104.97,105.01,,,,,
134.05,134.26,128.67,128.9,129.77,130.02,104.97,105.01,,,,,
134.05,134.26,128.67,128.9,129.77,130.02,104.97,105.01,,,,,
134.05,134.26,128.66,128.89,129.76,130.01,104.96,105.01,,,,,
134.04,134.25,128.65,128.88,129.76,130.01,104.96,105.01,,,,,
134.03,134.24,128.65,128.88,129.75,130.0,104.96,105.0,,,,,
134.02,134.23,128.64,128.87,129.74,129.99,104.96,105.0,,,,,
134.02,134.23,128.63,128.86,129.73,129.98,104.95,105.0,,,,,
134.01,134.22,128.62,128.85,129.72,129.97,104.95,104.99,,,,,
133.99,134.2,128.61,128.84,129.71,129.96,104.95,104.99,,,,,
133.98,134.19,128.6,128.82,129.7,129.94,104.95,104.99,,,,,
133.97,134.18,128.58,128.81,129.68,129.93,104.94,104.99,,,,,
133.96,134.17,128.57,128.8,129.67,129.92,104.94,104.98,,,,,
133.95,134.16,128.56,128.79,129.66,129.91,104.94,104.98,,,,,
133.94,134.15,128.55,128.78,129.65,129.9,104.93,104.98,,,,,
133.93,134.14,128.54,128.77,129.64,129.89,104.93,104.98,,,,,
133.92,134.13,128.53,128.76,129.63,129.88,104.93,104.97,,,,,
133.91,134.12,128.52,128.75,129.62,129.87,104.93,104.97,,,,,
133.91,134.12,128.52,128.74,129.62,129.86,104.93,104.97,,,,,
133.91,134.11,128.51,128.74,129.61,129.86,104.92,104.97,,,,,
133.9,134.11,128.51,128.73,129.61,129.85,104.92,104.96,,,,,
133.91,134.11,128.51,128.73,129.61,129.85,104.92,104.96,,,,,
133.91,134.12,128.51,128.73,129.61,129.85,104.92,104.96,,,,,
133.91,134.12,128.51,128.74,129.61,129.86,104.92,104.96,,,,,
133.92,134.12,128.52,128.74,129.62,129.86,104.92,104.96,,,,,
133.92,134.13,128.52,128.75,129.62,129.87,104.92,104.96,,,,,
133.93,134.14,128.53,128.76,129.63,129.88,104.92,104.96,,,,,
133.95,134.15,128.55,128.77,129.65,129.89,104.92,104.97,,,,,
133.96,134.17,128.56,128.78,129.66,129.9,104.93,104.97,,,,,
133.98,134.18,128.57,128.79,129.67,129.92,104.93,104.97,,,,,
133.99,134.2,128.59,128.81,129.69,129.93,104.93,104.97,,,,,
134.01,134.22,128.6,128.83,129.71,129.95,104.94,104.98,,,,,
134.03,134.23,128.62,128.84,129.73,129.97,104.94,104.98,,,,,
134.05,134.25,128.64,128.86,129.75,129.99,104.94,104.98,,,,,
134.07,134.27,128.66,128.88,129.76,130.01,104.95,104.99,,,,,
134.09,134.29,128.68,128.9,129.79,130.03,104.95,104.99,,,,,
134.11,134.31,128.7,128.92,129.81,130.05,104.95,105.0,,,,,
134.13,134.34,128.72,128.94,129.83,130.07,104.96,105.0,,,,,
134.16,134.36,128.74,128.96,129.85,130.09,104.96,105.0,,,,,
134.18,134.39,128.76,128.98,129.88,130.12,104.97,105.01,,,,,
134.2,134.41,128.78,129.0,129.9,130.14,104.97,105.01,,,,,
134.23,134.43,128.81,129.03,129.92,130.16,104.97,105.02,,,,,
134.25,134.46,128.83,129.05,129.95,130.19,104.98,105.02,,,,,
134.28,134.48,128.85,129.07,129.97,130.21,104.98,105.02,,,,,
134.3,134.5,128.87,129.09,129.99,130.23,104.98,105.03,,,,,
134.32,134.53,128.89,129.11,130.01,130.25,104.99,105.03,,,,,
134.35,134.55,128.91,129.13,130.03,130.27,104.99,105.03,,,,,
134.37,134.58,128.93,129.15,130.05,130.29,104.99,105.03,,,,,
134.39,134.6,128.95,129.17,130.07,130.31,104.99,105.03,,,,,
134.41,134.62,128.96,129.18,130.09,130.33,104.99,105.04,,,,,
134.43,134.64,128.98,129.2,130.11,130.35,105.0,105.04,,,,,
134.45,134.65,128.99,129.21,130.13,130.37,105.0,105.04,,,,,
134.46,134.67,129.0,129.23,130.14,130.38,105.0,105.04,,,,,
134.48,134.68,129.01,129.23,130.15,130.39,105.0,105.04,,,,,
134.49,134.69,129.02,129.24,130.16,130.4,105.0,105.04,,,,,
134.49,134.69,129.03,129.25,130.16,130.4,105.0,105.04,,,,,
134.49,134.7,129.03,129.25,130.16,130.4,105.0,105.04,,,,,
134.49,134.7,129.03,129.25,130.16,130.4,104.99,105.04,,,,,
134.49,134.69,129.02,129.24,130.16,130.4,104.99,105.03,,,,,
134.48,134.68,129.01,129.23,130.15,130.39,104.99,105.03,,,,,
134.47,134.67,129.0,129.22,130.14,130.38,104.99,105.03,,,,,
134.46,134.66,128.99,129.21,130.12,130.36,104.98,105.03,,,,,
134.44,134.64,128.97,129.19,130.11,130.35,104.98,105.02,,,,,
134.42,134.63,128.96,129.18,130.09,130.33,104.98,105.02,,,,,
134.4,134.6,128.94,129.16,130.07,130.31,104.98,105.02,,,,,
134.38,134.58,128.92,129.14,130.05,130.29,104.97,105.01,,,,,
134.36,134.56,128.91,129.13,130.03,130.27,104.97,105.01,,,,,
134.35,134.55,128.89,129.11,130.02,130.25,104.97,105.01,,,,,
134.33,134.53,128.88,129.1,130.0,130.24,104.96,105.01,,,,,
134.32,134.52,128.87,129.09,130.0,130.23,104.96,105.0,,,,,
134.32,134.52,128.87,129.09,129.99,130.23,104.96,105.0,,,,,
134.33,134.53,128.87,129.09,130.0,130.23,104.96,105.0,,,,,
134.34,134.54,128.88,129.1,130.0,130.24,104.96,105.0,,,,,
134.36,134.56,128.89,129.11,130.02,130.25,104.97,105.01,,,,,
134.38,134.58,128.91,129.13,130.04,130.27,104.97,105.01,,,,,
134.4,134.6,128.93,129.15,130.06,130.3,104.97,105.01,,,,,
134.44,134.64,128.96,129.18,130.09,130.33,104.97,105.01,,,,,
134.48,134.68,128.99,129.21,130.13,130.36,104.97,105.01,,,,,
134.53,134.73,129.03,129.24,130.17,130.4,104.98,105.02,,,,,
134.57,134.77,129.06,129.28,130.2,130.44,104.98,105.02,,,,,
134.61,134.81,129.09,129.31,130.24,130.47,104.99,105.03,,,,,
134.65,134.85,129.12,129.34,130.27,130.51,104.99,105.03,,,,,
134.69,134.88,129.15,129.37,130.31,130.54,105.0,105.04,,,,,
134.72,134.92,129.18,129.4,130.34,130.57,105.0,105.04,,,,,
134.75,134.95,129.21,129.42,130.36,130.6,105.01,105.05,,,,,
134.77,134.97,129.23,129.44,130.39,130.62,105.01,105.05,,,,,
134.79,134.99,129.24,129.46,130.41,130.64,105.01,105.05,,,,,
134.81,135.01,129.26,129.47,130.42,130.65,105.02,105.06,,,,,
134.82,135.01,129.26,129.48,130.43,130.66,105.02,105.06,,,,,
134.82,135.02,129.27,129.48,130.43,130.66,105.02,105.06,,,,,
134.81,135.01,129.27,129.48,130.43,130.66,105.03,105.07,,,,,
134.8,135.0,129.27,129.48,130.42,130.65,105.03,105.07,,,,,
134.78,134.98,129.25,129.47,130.4,130.63,105.03,105.07,,,,,
134.76,134.95,129.23,129.45,130.38,130.62,105.03,105.07,,,,,
134.73,134.93,129.21,129.42,130.36,130.59,105.03,105.07,,,,,
134.7,134.9,129.19,129.4,130.34,130.57,105.02,105.06,,,,,
134.67,134.86,129.16,129.37,130.31,130.54,105.02,105.06,,,,,
134.63,134.83,129.13,129.34,130.28,130.51,105.02,105.06,,,,,
134.59,134.79,129.1,129.31,130.25,130.48,105.02,105.06,,,,,
134.55,134.75,129.07,129.28,130.21,130.44,105.02,105.06,,,,,
134.52,134.71,129.04,129.25,130.18,130.41,105.01,105.05,,,,,
134.48,134.68,129.01,129.22,130.15,130.38,105.01,105.05,,,,,
134.45,134.65,128.99,129.2,130.12,130.35,105.01,105.05,,,,,
134.42,134.62,128.96,129.18,130.1,130.33,105.0,105.04,,,,,
134.4,134.59,128.94,129.15,130.07,130.3,105.0,105.04,,,,,
134.38,134.57,128.93,129.14,130.06,130.28,105.0,105.03,,,,,
134.36,134.56,128.91,129.12,130.04,130.27,104.99,105.03,,,,,
134.35,134.55,128.9,129.11,130.03,130.26,104.99,105.03,,,,,
134.34,134.54,128.89,129.1,130.02,130.24,104.98,105.02,,,,,
134.33,134.53,128.88,129.09,130.01,130.24,104.98,105.02,,,,,
134.33,134.52,128.88,129.09,130.01,130.23,104.98,105.02,,,,,
134.33,134.52,128.88,129.09,130.0,130.23,104.98,105.02,,,,,
134.32,134.52,128.87,129.08,130.0,130.22,104.97,105.01,,,,,
134.32,134.51,128.86,129.07,129.99,130.22,104.97,105.01,,,,,
134.32,134.51,128.86,129.07,129.99,130.22,104.97,105.01,,,,,
134.32,134.51,128.86,129.07,129.99,130.21,104.96,105.0,,,,,
134.31,134.51,128.86,129.07,129.99,130.21,104.96,105.0,,,,,
134.31,134.5,128.85,129.06,129.98,130.21,104.96,105.0,,,,,
134.3,134.5,128.85,129.06,129.98,130.2,104.96,105.0,,,,,
134.29,134.49,128.84,129.05,129.97,130.2,104.96,104.99,,,,,
134.29,134.48,128.83,129.04,129.96,130.19,104.95,104.99,,,,,
134.28,134.47,128.82,129.03,129.95,130.18,104.95,104.99,,,,,
134.27,134.46,128.82,129.02,129.94,130.16,104.95,104.99,,,,,
134.25,134.45,128.81,129.01,129.93,130.15,104.95,104.99,,,,,
134.24,134.43,128.8,129.0,129.92,130.14,104.95,104.99,,,,,
134.23,134.42,128.79,129.0,129.91,130.13,104.95,104.99,,,,,
134.22,134.41,128.78,128.99,129.9,130.12,104.95,104.99,,,,,
134.21,134.4,128.78,128.98,129.89,130.12,104.95,104.98,,,,,
134.2,134.39,128.77,128.98,129.89,130.11,104.94,104.98,,,,,
134.2,134.39,128.77,128.97,129.88,130.11,104.94,104.98,,,,,
134.19,134.38,128.76,128.97,129.88,130.1,104.95,104.98,,,,,
134.19,134.38,128.76,128.97,129.88,130.1,104.95,104.99,,,,,
134.19,134.38,128.76,128.97,129.88,130.1,104.95,104.99,,,,,
134.19,134.38,128.76,128.97,129.88,130.1,104.95,104.99,,,,,
134.2,134.39,128.77,128.97,129.89,130.11,104.95,104.99,,,,,
134.2,134.39,128.78,128.98,129.89,130.12,104.95,104.99,,,,,
134.21,134.4,128.78,128.99,129.9,130.12,104.96,104.99,,,,,
134.22,134.41,128.79,129.0,129.91,130.13,104.96,105.0,,,,,
134.23,134.42,128.8,129.01,129.92,130.14,104.96,105.0,,,,,
134.24,134.43,128.81,129.02,129.93,130.15,104.96,105.0,,,,,
134.25,134.44,128.82,129.03,129.94,130.16,104.97,105.01,,,,,
134.26,134.45,128.83,129.04,129.95,130.17,104.97,105.01,,,,,
134.27,134.46,128.85,129.05,129.97,130.19,104.97,105.01,,,,,
134.28,134.47,128.86,129.07,129.98,130.2,104.98,105.02,,,,,
134.29,134.48,128.88,129.08,129.99,130.21,104.98,105.02,,,,,
134.31,134.5,128.89,129.1,130.01,130.23,104.99,105.02,,,,,
134.32,134.51,128.91,129.11,130.02,130.24,104.99,105.03,,,,,
134.34,134.53,128.92,129.12,130.04,130.26,104.99,105.03,,,,,
134.35,134.54,128.93,129.13,130.05,130.27,104.99,105.03,,,,,
134.37,134.56,128.94,129.14,130.07,130.29,104.99,105.03,,,,,
134.39,134.57,128.96,129.16,130.08,130.3,105.0,105.04,,,,,
134.4,134.59,128.97,129.17,130.1,130.32,105.0,105.04,,,,,
134.42,134.61,128.98,129.19,130.11,130.33,105.0,105.04,,,,,
134.43,134.62,129.0,129.2,130.13,130.35,105.01,105.04,,,,,
134.45,134.64,129.01,129.22,130.14,130.36,105.01,105.05,,,,,
134.47,134.66,129.03,129.23,130.16,130.38,105.01,105.05,,,,,
134.48,134.67,129.04,129.24,130.17,130.39,105.01,105.05,,,,,
134.49,134.68,129.05,129.25,130.18,130.4,105.01,105.05,,,,,
134.5,134.69,129.05,129.26,130.19,130.41,105.01,105.05,,,,,
134.51,134.7,129.06,129.26,130.2,130.42,105.01,105.05,,,,,
134.52,134.71,129.06,129.26,130.2,130.42,105.01,105.05,,,,,
134.53,134.71,129.06,129.26,130.21,130.42,105.01,105.05,,,,,
134.53,134.71,129.06,129.26,130.21,130.42,105.01,105.04,,,,,
134.53,134.71,129.07,129.27,130.21,130.42,105.0,105.04,,,,,
134.52,134.71,129.06,129.26,130.2,130.42,105.0,105.04,,,,,
134.51,134.7,129.06,129.26,130.19,130.41,105.0,105.04,,,,,
134.5,134.69,129.05,129.25,130.18,130.4,105.0,105.04,,,,,
134.49,134.67,129.04,129.24,130.17,130.38,105.0,105.03,,,,,
134.48,134.66,129.02,129.22,130.16,130.37,104.99,105.03,,,,,
134.47,134.66,129.01,129.21,130.15,130.36,104.99,105.03,,,,,
134.47,134.65,129.01,129.21,130.14,130.36,104.99,105.02,,,,,
134.46,134.65,129.0,129.2,130.14,130.35,104.99,105.02,,,,,
134.46,134.65,129.0,129.2,130.13,130.35,104.98,105.02,,,,,
134.46,134.65,129.0,129.2,130.13,130.35,104.98,105.02,,,,,
134.47,134.66,129.0,129.2,130.14,130.35,104.98,105.02,,,,,
134.48,134.67,129.01,129.21,130.14,130.36,104.98,105.02,,,,,
134.5,134.68,129.02,129.21,130.15,130.37,104.98,105.02,,,,,
134.52,134.7,129.03,129.23,130.17,130.38,104.98,105.02,,,,,
134.54,134.73,129.05,129.25,130.19,130.4,104.99,105.02,,,,,
134.57,134.76,129.07,129.27,130.22,130.43,104.99,105.02,,,,,
134.6,134.79,129.1,129.29,130.24,130.46,104.99,105.03,,,,,
134.64,134.82,129.12,129.32,130.27,130.48,104.99,105.03,,,,,
134.67,134.86,129.15,129.34,130.3,130.51,105.0,105.03,,,,,
134.71,134.89,129.17,129.37,130.33,130.54,105.0,105.03,,,,,
134.74,134.93,129.2,129.4,130.36,130.57,105.0,105.04,,,,,
134.78,134.96,129.23,129.42,130.39,130.6,105.0,105.04,,,,,
134.81,135.0,129.25,129.45,130.42,130.63,105.01,105.04,,,,,
134.84,135.02,129.27,129.47,130.44,130.65,105.01,105.05,,,,,
134.87,135.05,129.3,129.49,130.47,130.68,105.01,105.05,,,,,
134.89,135.08,129.32,129.51,130.49,130.7,105.02,105.05,,,,,
134.92,135.11,129.34,129.53,130.52,130.73,105.02,105.06,,,,,
134.95,135.13,129.36,129.55,130.54,130.75,105.02,105.06,,,,,
134.96,135.15,129.37,129.56,130.55,130.76,105.02,105.06,,,,,
134.98,135.16,129.38,129.58,130.56,130.77,105.02,105.06,,,,,
134.99,135.17,129.39,129.59,130.57,130.78,105.02,105.06,,,,,
134.99,135.17,129.4,129.59,130.58,130.79,105.03,105.06,,,,,
134.99,135.18,129.4,129.59,130.58,130.79,105.03,105.07,,,,,
134.99,135.17,129.4,129.59,130.58,130.79,105.03,105.07,,,,,
134.99,135.17,129.4,129.6,130.58,130.79,105.03,105.07,,,,,
134.99,135.17,129.4,129.59,130.58,130.79,105.04,105.07,,,,,
134.98,135.17,129.4,129.59,130.58,130.79,105.04,105.07,,,,,
134.98,135.16,129.4,129.59,130.58,130.79,105.04,105.07,,,,,
134.97,135.15,129.4,129.59,130.58,130.79,105.04,105.07,,,,,
134.96,135.14,129.4,129.6,130.57,130.78,105.04,105.08,,,,,
134.96,135.14,129.4,129.6,130.57,130.78,105.04,105.08,,,,,
134.95,135.14,129.4,129.59,130.57,130.78,105.04,105.08,,,,,
134.95,135.13,129.4,129.59,130.57,130.78,105.04,105.08,,,,,
134.95,135.13,129.4,129.6,130.58,130.78,105.04,105.08,,,,,
134.96,135.14,129.41,129.6,130.58,130.79,105.04,105.07,,,,,
134.96,135.14,129.41,129.61,130.59,130.8,105.04,105.08,,,,,
134.97,135.15,129.42,129.61,130.59,130.8,105.04,105.08,,,,,
134.98,135.16,129.42,129.61,130.6,130.8,105.04,105.08,,,,,
134.99,135.17,129.43,129.62,130.6,130.81,105.04,105.08,,,,,
135.0,135.18,129.44,129.63,130.61,130.82,105.04,105.08,,,,,
135.01,135.19,129.44,129.64,130.62,130.83,105.04,105.08,,,,,
135.02,135.2,129.45,129.64,130.63,130.84,105.04,105.08,,,,,
135.03,135.21,129.46,129.65,130.64,130.85,105.04,105.08,,,,,
135.04,135.22,129.47,129.66,130.65,130.85,105.04,105.08,,,,,
135.05,135.23,129.47,129.66,130.65,130.86,105.04,105.08,,,,,
135.06,135.24,129.48,129.67,130.66,130.87,105.04,105.08,,,,,
135.07,135.25,129.48,129.67,130.67,130.87,105.04,105.07,,,,,
135.08,135.25,129.49,129.68,130.67,130.88,105.04,105.07,,,,,
135.08,135.26,129.5,129.69,130.68,130.88,105.04,105.07,,,,,
135.09,135.27,129.5,129.69,130.68,130.89,105.04,105.07,,,,,
135.1,135.28,129.51,129.7,130.69,130.9,105.03,105.07,,,,,
135.11,135.29,129.51,129.7,130.7,130.9,105.03,105.07,,,,,
135.12,135.3,129.52,129.71,130.71,130.91,105.03,105.07,,,,,
135.13,135.31,129.53,129.72,130.72,130.92,105.03,105.07,,,,,
135.15,135.32,129.54,129.72,130.73,130.93,105.03,105.07,,,,,
135.16,135.34,129.54,129.73,130.74,130.94,105.03,105.07,,,,,
135.17,135.35,129.56,129.74,130.75,130.95,105.03,105.07,,,,,
135.19,135.36,129.57,129.76,130.76,130.96,105.03,105.07,,,,,
135.2,135.38,129.58,129.77,130.77,130.97,105.03,105.07,,,,,
135.22,135.39,129.59,129.78,130.79,130.99,105.03,105.07,,,,,
135.23,135.41,129.6,129.79,130.8,131.01,105.03,105.07,,,,,
135.25,135.43,129.62,129.8,130.82,131.02,105.03,105.07,,,,,
135.27,135.45,129.63,129.81,130.84,131.04,105.04,105.07,,,,,
135.29,135.47,129.64,129.82,130.85,131.06,105.04,105.07,,,,,
135.31,135.48,129.65,129.83,130.87,131.07,105.04,105.07,,,,,
135.33,135.5,129.66,129.85,130.88,131.08,105.04,105.08,,,,,
135.35,135.52,129.68,129.86,130.89,131.1,105.05,105.08,,,,,
135.37,135.54,129.7,129.88,130.91,131.11,105.05,105.08,,,,,
135.39,135.56,129.72,129.91,130.93,131.14,105.05,105.09,,,,,
135.4,135.58,129.74,129.93,130.95,131.16,105.06,105.09,,,,,
135.42,135.59,129.76,129.94,130.97,131.17,105.06,105.09,,,,,
135.43,135.61,129.77,129.95,130.99,131.19,105.06,105.09,,,,,
135.45,135.63,129.78,129.97,131.0,131.2,105.06,105.1,,,,,
135.47,135.64,129.79,129.98,131.01,131.22,105.07,105.1,,,,,
135.48,135.66,129.8,129.99,131.03,131.23,105.07,105.11,,,,,
135.49,135.67,129.81,130.0,131.04,131.24,105.07,105.11,,,,,
135.5,135.68,129.83,130.01,131.05,131.25,105.08,105.11,,,,,
135.51,135.69,129.84,130.02,131.06,131.26,105.08,105.12,,,,,
135.52,135.7,129.85,130.03,131.07,131.27,105.08,105.12,,,,,
135.53,135.71,129.86,130.04,131.08,131.28,105.09,105.12,,,,,
135.54,135.71,129.86,130.05,131.08,131.28,105.09,105.12,,,,,
135.54,135.72,129.86,130.05,131.09,131.29,105.09,105.13,,,,,
135.55,135.72,129.87,130.05,131.09,131.29,105.09,105.13,,,,,
135.55,135.73,129.87,130.05,131.1,131.3,105.09,105.13,,,,,
135.56,135.73,129.87,130.05,131.1,131.3,105.09,105.13,,,,,
135.56,135.73,129.87,130.05,131.1,131.3,105.09,105.13,,,,,
135.56,135.73,129.87,130.05,131.1,131.3,105.09,105.13,,,,,
135.56,135.74,129.87,130.05,131.1,131.3,105.09,105.12,,,,,
135.56,135.73,129.87,130.05,131.11,131.3,105.09,105.12,,,,,
135.55,135.72,129.87,130.05,131.1,131.3,105.09,105.12,,,,,
135.54,135.71,129.87,130.05,131.1,131.3,105.09,105.12,,,,,
135.53,135.71,129.86,130.05,131.09,131.29,105.08,105.12,,,,,
135.53,135.7,129.86,130.04,131.09,131.28,105.08,105.11,,,,,
135.53,135.7,129.85,130.03,131.08,131.28,105.08,105.11,,,,,
135.53,135.7,129.84,130.02,131.07,131.27,105.08,105.11,,,,,
135.53,135.7,129.84,130.02,131.07,131.26,105.08,105.11,,,,,
135.52,135.69,129.83,130.01,131.06,131.25,105.08,105.11,,,,,
135.51,135.68,129.83,130.01,131.05,131.25,105.07,105.11,,,,,
135.5,135.67,129.82,130.0,131.04,131.23,105.07,105.11,,,,,
135.49,135.66,129.8,129.99,131.03,131.22,105.07,105.1,,,,,
135.49,135.66,129.8,129.98,131.02,131.22,105.06,105.1,,,,,
